CtrlPN 1,CtrlPN 2,CtrlPN 3,CtrlPN 4,CtrlPN 5,CtrlPN 6,CtrlPN 7,CtrlPN 8,CtrlPN 9,CtrlPN 10,MetPN 11,MetPN 12,MetPN 13,MetPN 14,MetPN 15,MetPN 16,MetPN 17,MetPN 18,Taxa
0.0018980243,0.0017271152100000002,0.0031418312,0.02944406259,6.9594804e-4,5.4068665e-4,0.00123534906,6.341154e-4,0.00102021695,7.611471400000001e-4,0.00202267076,0.00141467729,0.0018563550400000003,0.00129161446,0.0017134293,0.017916872099999998,0.012706969299999997,7.1865924e-4,Actinobacteria
3.8823225999999996e-4,9.869233000000001e-4,8.976661e-4,0.00192175709,0.011869780399999998,6.007629e-5,0.0122028342,0.019192561,0.0033729616600000002,0.00574543333,0.012220305599999998,0.0035366932,0.0050984394999999995,0.0049404243,7.8532165e-4,7.3051633e-4,8.182518200000001e-4,0.005691781789999999,Bacteriaunclassified
0.6206107988300004,0.6391561472099999,0.6018850988000001,0.47992449623000005,0.5882178691100001,0.60448762394,0.6762180655500001,0.6722468536999999,0.52943011226,0.6474660538900001,0.5759555006000001,0.6997347617499996,0.6811775627599999,0.73344311923,0.71856929588,0.6284747435500001,0.7229976820800004,0.6794492291600003,Bacteroidetes
0,0,0,6.863418e-5,0,0,0,0,0,0,8.427795e-5,2.122016e-4,0,2.260325e-4,0.001392161,7.689646e-5,1.443974e-4,2.587173e-4,CandidatusSaccharibacteria
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71143e-4,4.229305e-4,0.001058914,0.004110731,Deferribacteres
0.3768440994699998,0.35710170916999984,0.3894748658000004,0.47638982447000056,0.35142796537000015,0.16617103633000002,0.1386152033,0.29862604224,0.4639697217300001,0.34246707367,0.3889006324399999,0.2658531893000003,0.29740895283999996,0.24472859540000003,0.24230744015000005,0.3297320321499998,0.22790720425999988,0.26012589795999974,Firmicutes
8.627384e-5,8.22436e-5,0.0044883303,0.011805074180000001,0.008686463,0,0.003314351,0.004311985,0,2.700845e-4,0.020774511369999995,0.0292484487,0.0143802128,0.015337918600000002,0.030341975540000003,0.01953170096,0.03094917106,0.04935751793999999,Proteobacteria
1.725477e-4,9.458015e-4,1.122083e-4,4.461222e-4,0,1.501907e-5,0,0.004988375,0.002207,0.00329012,4.213897e-5,0,7.843752e-5,3.229035e-5,0,0,0,0,Tenericutes
0,0,0,0,0.03910197,0.2287255,0.16841419999999999,0,0,0,0,0,0,0,0.004319269,0.003114307,0.003417405,2.874637e-4,Verrucomicrobia
